AvgX,AvgY,AvgZ,MedianX,MedianY,MedianZ,2X,2Y,2Z,SkewX,SkewY,SkewZ,KurtosisX,KurtosisY,KurtosisZ,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Slope,MeanTA,2TA,SkewTA,KurtosisTA,AbsX,AbsY,AbsZ,AbsMeanX,AbsMeanY,AbsMeanZ,AbsMedianX,AbsMedianY,AbsMedianZ,Abs2X,Abs2Y,Abs2Z,AbsSkewX,AbsSkewY,AbsSkewZ,AbsKurtosisX,AbsKurtosisY,AbsKurtosisZ,AbsMinX,AbsMinY,AbsMinZ,AbsMaxX,AbsMaxY,AbsMaxZ,AbsSlope,MeanMag,2Mag,MinMag,MaxMag,DiffMinMaxMag,ZCR_Mag,AverageResultantAcceleration,label
1.977401658,1.240615858,6.391656123,3.951337525,-2.182658526,7.728483,3.940927128,5.694736637,3.085937069,-0.82843594,0.799426555,-0.841685988,-0.647404366,-0.783392032,-0.033633852,-7.60063236,-7.181450774,-1.623170673,8.327817339,16.67045556,13.32322864,32.34229117,0.148348898,0.640622418,0.702742878,-0.951913436,3.39383851,5.024606278,2.502665396,4.032505603,4.710489138,6.448625145,4.867000236,2.84691668,7.728483,1.780018314,3.429473678,2.964933517,-0.605876948,1.133120847,-0.736150103,-0.305636573,0.211738501,-0.255558161,0.005247095,0.001699004,0.009600219,8.327817339,16.67045556,13.32322864,22.89902449,103.7331774,38.18557239,37.09823239,322.7591617,285.6609293,0,103.7331774,2
0.945259068,-0.341345873,6.417896243,1.779627545,-4.279921885,8.130010863,1.662695986,6.361304089,3.342561356,-1.192231087,0.839228962,-0.889486051,0.9742344,-0.906917112,-0.065270642,-4.718854198,-9.253493031,-3.223621632,4.568320629,16.95561299,13.71071892,32.55673117,0.007097738,0.803061899,0.796471749,-0.957219667,1.308467997,5.65166277,2.805477415,1.712223535,5.771592529,6.56195712,1.879693202,4.452364446,8.130010863,0.851189572,2.690997439,3.049776997,0.397504329,0.892019941,-0.664160537,1.251765452,0.793174114,-0.588712484,0.001394055,0.048044264,0.022355944,4.718854198,16.95561299,13.71071892,22.25964042,96.55383164,28.08525119,20.62105297,307.4980563,286.8770034,0,96.55383164,2
0.452952259,-0.542869253,6.699539698,-0.518635517,-4.184322794,8.334613552,2.314542031,6.026070244,3.314732266,0.943139198,0.982887925,-1.558750938,0.568676366,-0.410647876,2.101937951,-5.167888086,-8.958177094,-6.233413896,7.681541433,18.34022896,12.70795419,35.62423666,-0.051916876,0.687786601,0.788552078,-0.89054439,1.816559553,5.258467243,2.598078987,1.68252829,5.449120839,6.973105611,0.791867917,4.423440319,8.334613552,1.651946298,2.624493192,2.691393855,1.440845634,1.524145392,-1.056198342,1.310076572,3.305836516,0.135607597,0.009578618,0.038566989,0.056595369,7.681541433,18.34022896,12.70795419,23.53437325,97.9928436,38.34045671,20.54798736,373.9137913,353.365804,0,97.9928436,2
-1.87490157,-0.030071662,6.86959718,-2.014147835,3.934441001,8.484968804,1.364748168,6.214309896,3.07010046,0.223156286,-0.841192415,-1.162548272,0.785452683,-0.795925468,0.381781005,-5.813581847,-17.5544829,-3.001040544,2.473176811,8.955166341,12.96514069,32.03671043,-0.039515196,0.733550149,-0.782673276,-0.995617525,0.94129452,5.476308618,2.51865086,2.050170021,5.467530637,6.958346022,2.018097485,4.145010168,8.484968804,1.08348879,2.948980529,2.86306588,0.740578955,0.992332795,-0.976325199,1.001220018,0.940570299,-0.264184581,0.006466604,0.043631396,0.001819611,5.813581847,17.5544829,12.96514069,22.54773162,100.5662353,31.1594973,43.203277,316.3915857,273.1883087,0,100.5662353,2
-1.573773384,0.553546806,-6.673601716,-2.878683061,-3.709530786,-8.442603223,2.600340514,6.020412522,3.398330771,0.96262164,0.656062162,0.86840109,-0.184780932,-1.255456676,-0.187723055,-7.115056102,-7.466031741,-13.48478679,6.079216521,13.65436442,2.353472173,29.51288551,0.122810159,0.74188147,0.654168961,-1.242334096,2.200267967,5.507042024,2.83679441,2.80622414,5.388064315,6.783809178,3.225992515,3.949607648,8.442603223,1.165548515,2.737373375,3.172401897,-0.282329758,0.827453849,-0.700236827,1.053588201,-0.169458366,-0.584317926,0.005241791,0.002404989,0.001596817,7.115056102,13.65436442,13.48478679,20.46269453,101.8240672,28.50633048,36.06201522,220.5078267,184.4458115,0,101.8240672,2
-0.624752372,-0.499182897,-7.119057405,-1.225017173,-4.65796923,-8.528060948,1.867195664,6.425790339,2.997215709,1.270536877,0.871485915,0.801390566,2.486991887,-0.860387553,0.513168019,-5.227468604,-7.625617155,-15.00372707,7.010550387,17.24194901,2.277304767,32.66188937,-0.013677163,0.755853416,0.832803372,-1.005383927,1.363122619,5.728805906,2.3919313,1.643361945,5.886765278,7.171823981,1.306366349,4.798978882,8.528060948,1.083477408,2.61793694,2.86853826,2.017107649,0.961898689,-0.623401414,5.070077598,1.50726416,0.048753769,0.019899769,0.030417219,0.132115197,7.010550387,17.24194901,15.00372707,23.79644642,105.0304538,35.75120512,25.95236143,347.4590537,321.5066923,0,105.0304538,2
-2.76715872,5.813368507,-3.520461188,-2.220830633,8.748430018,-2.149555716,2.231483452,5.302467213,4.095861807,-0.672819303,-0.84515005,-0.426722025,-0.134042332,-0.830764137,-0.932350176,-9.147138578,-6.651750473,-16.54103955,1.565243643,12.3824869,3.537686469,29.66837649,0.782507363,0.720782421,-0.715111445,-1.015603849,1.8414841,4.580632796,3.648857908,2.836941624,7.082245087,4.058697525,2.220830633,8.748430018,2.270908292,2.141967819,3.425721087,3.562626095,0.832398453,-0.602829383,0.678231665,-0.052066874,-1.074014361,-0.691616181,0.006782464,0.046621476,0.00976863,9.147138578,12.3824869,16.54103955,22.56108605,103.6640875,31.14539285,35.48830934,349.7432807,314.2549713,0,103.6640875,2
-3.306982802,3.985677178,-4.355475591,-3.144847198,5.538345114,-6.329905181,2.662873395,5.666104001,4.3948427,-0.030324331,-0.259841604,0.287387353,-0.805842179,-1.519584271,-1.338252815,-9.245114658,-7.449503179,-16.04122747,2.982669994,11.86954722,4.936557868,31.02921049,0.541030756,0.749963173,-0.11325095,-1.485089748,2.262288825,5.236917256,4.014543453,3.527290347,5.97488563,5.13662118,3.144847198,6.020711964,6.329905181,2.362981753,3.502918513,3.448507086,0.361951708,-0.033726885,-0.087493262,-0.956178453,-1.574903814,-1.24952905,0.003771002,0.05397904,0.001530389,9.245114658,11.86954722,16.04122747,21.96091907,104.2412489,27.42753083,33.08541579,322.4155697,289.3301539,0,104.2412489,2
-2.820536921,2.977414618,-5.551453562,-2.987931552,0.995172283,-7.999796243,2.20134686,5.575328458,4.405014168,0.049575279,0.167639368,0.561125667,-0.263343337,-1.622781993,-1.084706134,-9.618627747,-6.917949822,-17.32002321,2.210837683,13.73249099,3.597694842,31.68482108,0.417062974,0.740763387,0.283165934,-1.543935522,1.809082154,5.236018672,3.904429586,3.03404618,5.21189294,6.067748771,2.987931552,4.063224242,7.999796243,1.895953814,3.573055778,3.660474171,0.392124332,0.351824817,-0.382232553,-0.124842284,-1.443535003,-1.145202893,0.009018782,0.089280883,0.022677562,9.618627747,13.73249099,17.32002321,24.03497312,102.9168491,31.58833304,34.96416256,420.7419588,385.7777963,0,102.9168491,2
-2.873342528,3.828557653,-5.207650592,-3.274939157,4.7940842,-7.151709282,2.685509564,5.472544156,4.055420783,0.411074645,-0.053513698,0.445390175,-0.579942587,-1.535144162,-1.228805079,-8.343797311,-7.037770242,-15.459289,5.376494346,15.55878972,2.524648161,31.973003,0.513837136,0.730090489,0.067751183,-1.498241889,2.311309092,5.115774132,3.620253897,3.295831683,5.519388623,5.552860033,3.400458876,5.601159537,7.151709282,2.145421111,3.75851616,3.567622512,0.033863758,0.174751429,-0.312901832,-1.239425675,-1.437719644,-1.261043604,0.003429115,0.038644391,0.002399117,8.343797311,15.55878972,15.459289,23.4382614,103.5848156,28.67502606,34.49729035,287.347619,252.8503287,0,103.5848156,2
-2.329296988,5.186779876,-3.795218048,-1.840646656,8.139335969,-5.113668317,2.864384604,5.42385105,4.307177917,-0.376452978,-0.608782009,-0.051901756,-0.902587072,-1.334085504,-1.260852735,-10.03233523,-5.825018027,-16.80693159,3.537498489,11.88673586,3.330543728,30.05602311,0.715067721,0.750362998,-0.424670059,-1.424541011,2.46700549,4.94433161,3.955971382,2.770482017,6.635848845,4.58404297,2.07360345,8.139335969,5.113668317,2.439729605,3.50250334,3.454670491,0.674421938,-0.455032423,0.302792446,-0.784513265,-1.434111071,-0.918047822,0.000594787,0.010904361,0.012719146,10.03233523,11.88673586,16.80693159,22.88485879,102.8449683,31.11420334,35.78610539,406.9625429,371.1764375,0,102.8449683,2
-3.084486828,4.333831219,-3.805319099,-3.14673502,6.937485982,-5.722983683,3.706657684,5.811300018,4.511630316,0.651302878,-0.208561395,0.338084017,0.692008306,-1.749399604,-1.028076697,-11.8355259,-5.343096114,-13.1530699,9.951445076,12.47328724,9.492047432,36.12335753,0.545355061,0.730951983,-0.077089171,-1.677930877,3.034499964,5.556892173,4.113718599,3.975907264,6.213168039,4.903141102,4.004039583,6.937485982,5.91090475,2.727434619,3.732151831,3.283960226,0.272260288,-0.078523878,-0.012164067,-0.854854488,-1.669392853,-1.308836778,1.81E-05,0.00957585,7.78E-05,11.8355259,12.47328724,13.1530699,21.64311781,110.5704955,37.87951248,30.91560731,312.2227674,281.3071601,0,110.5704955,2
4.33045785,2.558846053,5.420497479,5.16388293,-0.459256706,7.183060229,2.659479738,5.283693252,3.957777696,-0.724622708,0.462868183,-0.556003127,0.06671288,-1.16941992,-0.417686484,-3.259991342,-6.963565952,-4.95257946,10.93528547,14.58470384,14.38307975,32.24440311,0.305859821,0.645688069,0.406670262,-1.090759978,2.168714173,4.763313307,3.247319962,4.562759731,4.337489479,5.872003838,5.16388293,2.106102603,7.183060229,2.237166861,3.954666062,3.249679677,-0.262207333,0.6308018,-0.176903814,-0.616685915,-1.087903433,-0.493692965,0.013944764,0.001773249,0.009855165,10.93528547,14.58470384,14.38307975,23.20618737,105.2874712,44.41833605,32.79054561,369.5259372,336.7353916,0,105.2874712,2
-0.446958258,1.89702475,6.671731548,0.265368693,-0.863277357,9.203311,2.311354022,5.511123211,4.306427715,-1.010180413,0.291625649,-0.558849517,1.490820797,-0.838172176,-0.528210596,-9.253953429,-11.71128308,-5.765676874,6.799180829,12.52225274,15.75220555,36.16609796,0.267332788,0.709038619,0.444356765,-0.86770827,1.874822374,4.774187413,3.719996595,1.818575634,4.290514611,6.937890051,1.430929849,1.840089887,9.203311,1.494005699,3.943227337,3.862598962,2.230384454,0.554791114,-0.311461358,6.536950267,-1.379957146,-0.909881313,0.003828294,0.00523773,0.004577526,9.253953429,12.52225274,15.75220555,22.14109907,102.5207611,43.77154863,16.52329164,382.1903837,365.6670921,0,102.5207611,2
1.012745836,1.588292477,6.309462906,1.60519802,-2.11599136,8.410384276,2.273686095,6.292076473,3.956118903,-0.596758311,0.468160357,-0.76245342,-0.078327222,-1.022155869,-0.191923715,-5.820050286,-11.16112262,-6.641263315,6.609509206,18.20834103,14.98916331,38.53485046,0.22960182,0.758356499,0.466830231,-1.301611462,1.857568215,5.667648862,3.343882129,2.164954841,5.36739857,6.571227973,2.446441213,4.012531585,8.410384276,1.226750645,3.644151226,3.503722503,0.589940574,0.803716786,-0.486068605,0.861819016,-0.261369726,-0.853019559,0.003713877,0.016026672,0.005862685,6.609509206,18.20834103,14.98916331,24.47644033,103.7130796,43.910174,25.17085704,349.5352025,324.3643454,0,103.7130796,2
-1.708553958,2.246465929,6.119103142,-2.016906791,-0.896329287,7.635109948,2.885403886,5.843795792,3.807943975,-0.255804481,0.264556218,-0.465610672,-0.278109382,-1.149227001,-0.808490722,-11.24138031,-11.72626288,-3.964958525,4.443955591,13.74964546,16.34599154,36.16056361,0.296056972,0.746843186,0.209706098,-1.046129964,2.24792296,5.302561166,3.372778688,2.779446371,4.923949517,6.282399117,2.157266586,3.098569441,7.635109948,1.874831421,3.864416446,3.531779879,1.384289418,0.482661857,-0.277517231,1.924390938,-1.290001229,-1.157639082,0.017786525,0.005337842,0.036701729,11.24138031,13.74964546,16.34599154,24.10120294,102.3330508,39.19549523,22.12032046,458.9737834,436.853463,0,102.3330508,2
-1.279694822,1.529282574,5.934531097,-0.763540318,-1.8100165,7.358879416,2.557427724,6.224827352,4.077881027,-0.621926858,0.38399334,-0.66633231,0.837603049,-1.308349108,-0.687711224,-8.373487515,-10.45620023,-4.556899183,5.743008626,15.39108323,13.45087696,34.52010323,0.229302755,0.78464493,0.455819757,-1.327896345,1.808681883,5.686273605,3.515414337,1.999000964,5.367726419,6.314235337,1.13749343,4.943058053,7.358879416,2.044467276,3.499993143,3.460326354,1.42690483,0.447349869,-0.371559115,1.040609358,-1.047035341,-1.217137647,0.00274083,0.272456333,0.006983926,8.373487515,15.39108323,13.45087696,21.89476054,101.0551959,37.88303044,25.2339973,325.280377,300.0463797,0,101.0551959,2
-2.797755156,2.506667745,5.971907892,-2.21643568,-1.375921053,7.99276946,2.470925627,5.872049995,3.944016327,-1.062246265,0.509497161,-0.656514732,0.731526496,-1.205320102,-0.941829772,-10.304645,-8.318987956,-3.902428635,2.084772609,17.42762224,15.18562886,34.36189087,0.308753816,0.731140814,0.405769762,-1.096206334,1.829925615,5.414878178,3.50727302,2.900415532,4.913065304,6.241351696,2.21643568,2.652505858,7.99276946,2.349459289,4.075502162,3.50163537,1.3028662,0.700564701,-0.475396999,0.971587274,-0.878209726,-1.254765133,0.005410844,0.0092625,0.003042444,10.304645,17.42762224,15.18562886,25.29791316,105.8646095,42.65387031,20.07441001,320.6158051,300.5413951,0,105.8646095,2
-2.155675275,1.223880694,-6.867065319,-2.370543389,-0.796570895,-8.053203956,3.4793475,5.385797148,3.141854187,0.651620601,0.472809049,0.933662518,0.270930757,-1.263838201,0.258517952,-9.399174667,-7.092616771,-16.09067179,10.31596199,15.0178884,4.407008787,36.02382492,0.159751459,0.643215889,0.548215368,-1.02108339,2.627641236,4.849866813,2.522803652,3.523274672,4.667412459,6.9285642,2.891162027,3.771161143,8.053203956,2.081286477,2.949603999,3.003665133,0.565829542,0.592041322,-0.799505551,-0.185695971,-0.513722094,-0.098913142,0.001375994,0.016197396,0.007238616,10.31596199,15.0178884,16.09067179,24.29234942,104.2356317,34.17375156,7.869196639,321.0277096,313.158513,0,104.2356317,2
-2.966449823,2.270854849,-6.281905579,-4.590734044,0.174602954,-7.844307893,3.584467837,4.622847321,3.662495844,0.857540677,0.352464804,0.986646708,-0.712340345,-0.826083581,0.520306097,-8.1263063,-8.002655865,-14.8122123,4.979679571,12.15810803,5.950188311,31.76949079,0.288469305,0.589363428,0.420613851,-0.71041842,3.078682864,3.99788621,2.96275388,4.285317058,3.642721693,6.564940097,4.596880677,1.847800878,7.844307893,1.809727418,3.640095071,3.126385371,-0.588789898,0.624300193,-0.604316009,-0.55970256,-1.140554405,-0.400252541,0.01244681,0,0.0041434,8.1263063,12.15810803,14.8122123,20.80704715,101.0062776,27.19359865,44.70433909,247.6974464,202.9931073,0,101.0062776,2
-2.527741875,1.588017637,-6.756000542,-3.949796756,-1.534308566,-8.768249767,3.193039212,5.27135694,3.469568245,0.914954731,0.682666961,0.934527903,0.687621864,-0.72325491,-0.53863576,-13.79621047,-7.668260268,-12.54183311,7.062194738,18.58589432,2.160953896,36.61318952,0.207476898,0.64101965,0.571699899,-0.868849352,2.52970337,4.616683902,2.954825263,3.707770323,4.27835903,6.812451437,4.019143326,2.214663405,8.768249767,1.68232516,3.462543169,3.357261248,0.493985915,0.993783876,-0.875413069,4.017935129,0.204133396,-0.700219345,0.002622492,0.01704258,0.006860598,13.79621047,18.58589432,12.54183311,26.30952033,104.5265335,41.27899617,35.20129684,619.6014404,584.4001436,0,104.5265335,2
-3.635409311,1.968147995,-6.257337647,-5.378924747,-0.374613155,-7.894839552,3.467162211,4.658335492,3.497723794,1.218171794,0.639546097,1.190588505,0.351959172,-0.754125184,1.006679632,-9.121539819,-6.323447507,-14.08821927,8.390382111,13.61991213,6.647921298,33.68074419,0.245585014,0.584318517,0.739786579,-0.529580659,2.858516176,4.025776126,2.780727898,4.634764484,3.51880476,6.552015648,5.415163221,1.600290876,7.894839552,1.936063253,3.630900792,2.907880477,-0.835250708,0.820334838,-0.763696777,-0.052606033,-0.700337368,-0.165983001,0.026237399,0.035780828,0.007656277,9.121539819,13.61991213,14.08821927,21.57580598,102.15484,31.33276812,35.65103251,368.305234,332.6542015,0,102.15484,2
-4.114268205,2.670665912,-5.910588837,-6.430929479,0.624527361,-7.389148106,4.17737162,4.080513646,3.02165029,1.311411595,0.635901711,1.282960325,0.348871839,-0.835307951,0.738385556,-9.963514811,-5.02246093,-13.00724088,7.632790239,11.01705133,3.489297309,28.96604352,0.314220199,0.515095778,0.848218776,-0.354659782,3.417291447,3.535181421,2.352511085,5.487624627,3.286816308,6.098004766,6.445325064,0.770507496,7.389148106,2.061740121,3.602264896,2.622513551,-1.236905126,0.847623891,-1.026794962,0.738282267,-0.944567295,0.032492517,0.052228123,0.002851644,0.007818722,9.963514811,11.01705133,13.00724088,19.71119415,102.1840615,23.62788083,58.32031943,224.1211066,165.8007871,0,102.1840615,2
-4.033627953,2.969076223,-5.610771725,-6.574249681,0.283605369,-7.007743025,4.146803406,4.567714138,2.906591238,1.045584463,0.574690556,1.251177919,-0.210737506,-0.815453916,1.40813433,-9.090814657,-6.297922042,-10.8515427,9.174248418,15.19096956,8.827865181,34.38988348,0.3591401,0.572554716,0.600529061,-0.850811743,3.56739887,4.055372339,2.318665439,5.258322627,3.637577551,5.753430396,6.676787428,1.066718838,7.011401033,2.409448159,4.055032559,2.612573677,-0.826556164,0.750909656,-0.886465999,-0.625033646,-0.880126418,-0.334619265,0.006726133,0.001769795,0.010226278,9.174248418,15.19096956,10.8515427,20.79157031,103.0307566,28.0522294,37.58328188,253.885936,216.3026541,0,103.0307566,2
-3.019299047,2.679037836,-6.071842502,-4.72450862,-0.481000516,-7.794461686,3.42273096,5.42805319,3.875405847,0.850850168,0.549603988,1.039977525,-0.128111378,-0.827297285,1.784913188,-11.69617773,-7.935288375,-15.65371741,9.019674967,18.92236744,10.78453388,43.00536432,0.314807739,0.63700584,0.410134805,-1.068076433,2.921373029,4.822228942,3.053036441,4.06694303,4.406121201,6.482217964,4.851883111,1.757598141,7.819503987,2.069812595,4.149143454,3.140376108,-0.270390205,0.815795445,-0.294871866,-0.497419763,-0.510442476,-0.174150444,0.001904659,0.001211244,0.029517064,11.69617773,18.92236744,15.65371741,27.18238052,109.3045748,51.60759677,42.76181628,633.962173,591.2003567,0,109.3045748,2
-5.027946435,1.942206283,-4.395605714,-6.13330524,-1.826817506,-6.01208479,2.761792185,5.985732855,3.613801973,0.763179809,0.462983321,0.506949764,0.726207377,-1.419745647,-0.12999992,-12.05239744,-6.382398469,-13.81352599,4.430005172,18.43114027,5.911724315,35.72767555,0.272931352,0.714784432,0.433474481,-1.5453979,2.316179834,5.602722955,2.972716461,5.211768104,5.289486971,4.958361166,6.13330524,3.478452694,6.01208479,2.396547639,3.405829684,2.791165973,-0.199197062,0.652374536,0.065468689,-0.795865715,-0.41849615,-0.134488155,0.020226721,0.002211742,0.011309235,12.05239744,18.43114027,13.81352599,25.97883228,104.8366021,37.57738709,42.21739614,444.542481,402.3250849,0,104.8366021,2
-4.976942003,1.897964674,-5.385225975,-6.116919169,-1.807002631,-6.937887516,2.565135215,5.45261836,3.324111131,1.088920448,0.630666373,1.050442066,1.495386429,-1.232458667,1.191594517,-10.40878605,-6.809312799,-13.40058837,6.774154505,14.85774052,8.543969187,35.30266636,0.250330264,0.649401349,0.612447726,-1.290547591,2.102210298,4.987089152,2.591972652,5.172019191,4.581543462,5.715875494,6.157558898,2.526542445,6.940225883,2.144341088,3.510866635,2.715812677,-0.381701172,0.821704659,-0.500731396,-0.900095964,-0.710577078,-0.054893551,0.118936665,0.00209487,0.007566038,10.40878605,14.85774052,13.40058837,22.49320465,104.6884125,34.1794272,48.54875991,281.6753643,233.1266044,0,104.6884125,2
-4.563978958,2.671217371,-5.266227286,-5.905310859,-0.309324052,-6.357985378,3.4733635,4.949384669,3.35238622,0.721593114,0.641312479,0.4056932,-0.501424142,-1.053806422,0.110266786,-9.556937488,-5.817413325,-14.03036586,5.348308873,15.53427934,3.445578846,31.36032194,0.365434207,0.6526814,0.608735777,-1.164680928,3.05127462,4.470709138,2.635592409,4.961732096,3.950701578,5.485342309,5.905310859,1.447239495,6.357985378,2.876040031,4.001917762,2.979986773,-0.387731631,0.792808366,-0.059071444,-1.418051237,-0.851409034,-0.011532477,0.003582765,0.002572035,0.007413237,9.556937488,15.53427934,14.03036586,23.0031241,103.4501451,39.29968673,35.95602996,399.6013228,363.6452929,0,103.4501451,2
-6.286775724,0.254387803,-4.195245951,-7.013671136,-3.713715284,-5.321341215,1.94184759,5.854359403,3.009878465,0.290676311,0.744034285,0.465732824,0.979707539,-1.142300333,0.529683748,-12.70226498,-7.539525451,-12.99423579,0.246308703,12.03424353,5.820001452,30.07945338,0.053859753,0.669446938,0.770238274,-1.044410608,1.544229535,5.312508906,2.368918156,6.288292239,5.2409233,4.487237106,7.013671136,3.985001125,5.324623232,1.936926324,2.616259285,2.553769963,-0.270459038,0.866493234,0.052508606,0.913752923,-0.075165871,0.147108248,0.040457323,0.005138775,0.02030228,12.70226498,12.03424353,12.99423579,21.75646307,104.2471118,32.56769097,32.97595915,250.5772683,217.6013091,0,104.2471118,2
-5.368151402,0.467059121,-4.990211923,-6.180928318,-3.233142663,-6.590812944,1.929446613,5.734432927,3.700474318,1.200565797,0.979214643,0.820154936,2.067779059,-0.493964304,-0.154491007,-10.264834,-5.959206589,-14.08502268,2.472412794,18.83434981,5.658354758,34.15785192,0.074424231,0.653043894,0.88082705,-0.848843561,1.467977494,5.043608527,2.978340871,5.421518151,4.880574366,5.577577985,6.180928318,3.527321551,6.590812944,1.773809585,3.042884015,2.735027398,-0.763735961,1.383502697,-0.358972234,0.307577523,2.175775301,0.03018755,0.086665596,0.000656813,0.011748598,10.264834,18.83434981,14.08502268,25.61952668,104.1890388,43.12222303,0.3095086,535.359979,535.0504704,0,104.1890388,2
-2.66453217,2.708505526,-6.205508377,-3.582619234,-1.186613348,-8.689950335,2.257692811,5.706084122,3.84411728,0.386370477,0.428635042,0.571624762,0.121196391,-1.038429167,-0.897252198,-10.55792488,-7.214280246,-16.44890755,3.818143666,18.27419958,2.246001538,34.72511449,0.354647663,0.708580295,0.330468896,-1.285302234,1.895623013,5.164637287,3.358148677,3.034473714,4.884816012,6.340898042,3.591670561,3.485211054,8.689950335,1.72823271,4.002198484,3.616199719,0.287802538,0.734500613,-0.46247725,0.739255383,-0.487168594,-1.049147581,0.006339283,0.207585729,0.001860688,10.55792488,18.27419958,16.44890755,26.61285112,105.3259639,41.27597533,16.0150297,344.0458277,328.030798,0,105.3259639,2
-1.531717226,2.803874522,-5.842131603,-2.014635464,0.438117311,-8.679205077,1.382468194,5.758036656,4.632041739,0.358740065,0.129653215,0.534875017,0.65763723,-1.536791626,-1.293457787,-5.801754346,-8.095478991,-16.01790221,2.978753381,13.24513802,3.505544822,30.22721017,0.410777437,0.773757358,0.205857789,-1.468786876,1.117019221,5.369867588,4.210141624,1.759235926,5.28899965,6.373173819,2.07250484,4.086039149,8.679205077,1.077862098,3.609011493,3.868215616,0.467959431,0.305804474,-0.365511284,0.466321112,-1.602211158,-1.461208104,0.004345218,0.10674386,0.06995287,5.801754346,13.24513802,16.01790221,21.46076518,100.8092356,20.43560257,55.64588628,284.873909,229.2280228,0,100.8092356,2
-1.906052907,1.582900447,-7.405270273,-2.790951808,-1.044648207,-9.303479142,1.87056227,4.93388227,3.470141638,0.990037618,0.539253014,1.139067587,1.972575066,-0.907076084,0.059322257,-7.128039228,-7.936983746,-12.51268571,5.609938567,10.79598978,1.567633746,26.67275335,0.223481956,0.656342716,0.621931802,-0.505178454,1.446125062,4.296436736,2.883058259,2.35866615,3.862370925,7.478194928,2.840501715,1.720634666,9.303479142,1.251659942,3.452168758,3.30988528,0.418928324,0.733963361,-1.045052093,1.036662816,-1.13021307,-0.224746025,0.032355273,0.034658919,0.000234634,7.128039228,10.79598978,12.51268571,17.96430919,100.8177412,18.34262989,56.00192518,180.9634624,124.9615372,0,100.8177412,2
-3.094088296,1.484168454,-7.070633613,-4.125412505,-1.295568596,-8.716113971,2.361113273,4.885165297,2.93960379,0.353026419,0.688397213,1.444096261,0.150249203,-1.098448926,0.751658299,-9.729158725,-5.520107158,-10.83670719,3.560574836,10.45648882,0.401088665,23.62534005,0.215846374,0.640136805,0.865144366,-0.601147067,1.94964525,4.372807024,2.321591998,3.402355554,3.924165982,7.080716638,4.125412505,2.095036468,8.716113971,1.889419955,3.26394151,2.915204562,0.325429274,0.780641395,-1.429862524,0.167901012,-0.965373314,0.700383563,0.067087554,0.014061275,0.002901142,9.729158725,10.45648882,10.83670719,17.88214936,99.80714278,18.30109337,54.14094308,200.3467832,146.2058401,0,99.80714278,2
-2.52756813,1.545737535,-7.312619615,-3.661653265,-0.894280759,-8.792741116,2.159409934,4.821584666,3.229687728,0.610278971,0.538323162,1.299967858,-0.912249229,-0.921552386,0.499672174,-6.333037033,-6.858520633,-12.67448874,3.013958558,10.5174938,0.802717796,23.89408505,0.22753856,0.656264625,0.792285882,-0.355072049,1.930064756,4.216600661,2.481484695,2.838751253,3.849160928,7.344338242,3.661653265,2.013737583,8.792741116,1.729474378,3.287187509,3.15680381,-0.367200942,0.754010248,-1.25993647,-1.347025848,-0.930852268,0.380875766,0.001004949,0.088541374,0.026707853,6.333037033,10.5174938,12.67448874,17.57339013,100.5466466,18.87324342,61.17008126,196.3599826,135.1899013,0,100.5466466,2
-2.636155646,1.880028904,-7.285260086,-4.137989103,-0.850235575,-8.747698866,2.308453262,4.667629604,3.089284198,0.570591803,0.624216019,1.06659482,-0.963294743,-0.867147088,0.114206319,-7.606110904,-6.840744509,-12.94572889,3.021235502,10.72947289,1.242409602,24.95909263,0.255223498,0.626676488,0.702960537,-0.485033727,2.081332155,4.022837241,2.519779869,3.007725813,3.590455802,7.315615913,4.137989103,1.276785399,8.747698866,1.797131273,3.524228364,3.016619786,-0.292567839,0.836520436,-0.998638861,-1.317230298,-0.986035133,-0.110616696,0.004779317,0.121471362,0.033655365,7.606110904,10.72947289,12.94572889,18.3584199,100.1802108,19.12779405,53.77081317,207.4090524,153.6382393,0,100.1802108,2
-3.405003628,-1.878066679,5.920622682,-4.051933589,1.600430303,7.871968068,1.715769116,5.592557293,3.35715203,0.572441949,-0.39398124,-0.931099845,-0.90845834,-1.418482707,-0.685517089,-6.612222556,-10.76337181,-1.211571502,1.233483331,8.228218832,13.38460558,25.20484083,-0.294090633,0.736275823,-0.558703815,-1.25793709,1.511124914,5.183385504,2.87422139,3.417183908,4.84532012,6.006285927,4.051933589,3.212077583,7.871968068,1.691357376,3.362743249,3.201221064,-0.530050162,0.510568675,-0.877655468,-1.017415384,-1.30316758,-0.801038114,0.007116683,0.011528616,0.002377577,6.612222556,10.76337181,13.38460558,18.39330264,95.6234726,14.507646,49.32270264,198.4100397,149.087337,0,95.6234726,2
